idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
264,P1_zero_shot,llama_3.3_70b,matched,Information  Computer Attacks at Department of Defense Pose Increasing Risks,The computer attacks on the Department of Defense are easily mitigated.,government,neutral,contradiction,contradiction,93,4,97,0.0
265,P1_zero_shot,llama_3.3_70b,matched,36 AC usage nationally for mercury control from power plants should be roughly proportional to the total MWe of coal-fired facilities that are equipped with the technology (this assumes an average capacity factor of 85 percent and other assumptions of Tables 4-4 and 4-5).,Mercury control from power plants does not required AC.,government,contradiction,contradiction,contradiction,133,4,137,0.0
266,P1_zero_shot,llama_3.3_70b,matched,I am a lacto-vegetarian.,"I can consume lactose, but not meat.",slate,entailment,entailment,Entailment.,86,5,91,0.0
267,P1_zero_shot,llama_3.3_70b,matched,yeah well i'm a hot weather person i'm i can take the heat but i don't like the cold,"The cold weather makes me sick, thus I am not fond of it.  ",telephone,neutral,entailment,entailment,106,4,110,0.0
268,P1_zero_shot,llama_3.3_70b,matched,"Today the strait is busy with commercial shipping, ferries, and fishing boats, and its wooded shores are lined with pretty fishing villages, old Ottoman mansions, and the villas of Istanbul's wealthier citizens.",Istanbul is still considered a third world country.,travel,neutral,contradiction,Contradiction.,120,5,125,0.0
269,P1_zero_shot,llama_3.3_70b,matched,"Now then, Miss Tuppence, said Sir James, ""you know this place better than I do.",Sir James expected Miss Tuppence to give him directions.,fiction,neutral,entailment,Entailment,101,4,105,0.0
270,P1_zero_shot,llama_3.3_70b,matched,Critics complain that John Frankenheimer's miniseries about the Alabama governor and presidential candidate plays fast and loose with history.,Critics feel Frankenheimer could have included a lot more information about the Alabama governor in the miniseries. ,slate,neutral,entailment,Entailment,113,4,117,0.0
271,P1_zero_shot,llama_3.3_70b,matched,well that's uh i agree with you there i mean he didn't have the surrounding cast that Montana had there's no doubt about that,I don't agree when you say that he didn't have as much support as Montana.,telephone,contradiction,contradiction,contradiction,113,4,117,0.0
272,P1_zero_shot,llama_3.3_70b,matched,She was alone at last with the president!,"At last, she has been alone with the president!",slate,entailment,entailment,Entailment,87,4,91,0.0
273,P1_zero_shot,llama_3.3_70b,matched,"For ideological free-marketeers (like myself), theories like Smith and Wright's can be intellectually jarring.",Our ideas work really well together and do not clash.,slate,contradiction,contradiction,contradiction,100,4,104,0.0
274,P1_zero_shot,llama_3.3_70b,matched,Randy's Anecdotal Wrap-Up,Randy's Conclusions,slate,entailment,entailment,entailment,80,4,84,0.0
275,P1_zero_shot,llama_3.3_70b,matched,so that's that's one of your priorities there's got to be air has to be an automatic,Do not get a car if it has a broken air-conditioning system.,telephone,neutral,entailment,entailment,103,4,107,0.0
276,P1_zero_shot,llama_3.3_70b,matched,"There is very little to see here, or at the ruined Essene monastery of Qumran itself.","Most visitors skip this city, or only stay here a night while passing through.",travel,neutral,entailment,entailment,104,4,108,0.0
277,P1_zero_shot,llama_3.3_70b,matched,to see this kind of thing and you know if you can do any any little bit it helps so,"To see this kind of thing is bad, don't contribute to it at all if you can.",telephone,contradiction,contradiction,contradiction,108,4,112,0.0
278,P1_zero_shot,llama_3.3_70b,matched,"In Roman times a temple to Jupiter stood here, followed in the fourth century by the first Christian church, Saint-Etienne.","Saint-Etienne, a Christian church, had a temple to Jupiter and performed rituals during Roman times",travel,contradiction,contradiction,contradiction,114,4,118,0.0
279,P1_zero_shot,llama_3.3_70b,matched,"As the budgets, functions, and points of service of many government programs devolve to state and local government, private entities and nonprofit organizations, and other third parties, it may become harder for GAO to obtain the records it needs to complete audits and evaluations.",Audits and evaluations are harder because it is more difficult for GAO to get the records.,government,entailment,entailment,Entailment,138,4,142,0.0
280,P1_zero_shot,llama_3.3_70b,matched,"As the double-decker boats get ready to leave the pier, bells ring, the gangplank is raised, deckhands in blue sailor suits man the hawsers, and a couple of hundred commuters begin a seven-minute sightseeing tour.","The double decker boats are all out of service, so they never leave the pier.",travel,contradiction,contradiction,contradiction,134,4,138,0.0
281,P1_zero_shot,llama_3.3_70b,matched,"But you have to have money to save it, and not many couples with young children have the luxury of tucking away $2,000 apiece annually for their Golden Years.",Couples always put their retirement ahead of their kids.,slate,contradiction,contradiction,contradiction,113,4,117,0.0
282,P1_zero_shot,llama_3.3_70b,matched,are uh very few and then the other people just plan it you know it's like it's like have you have have you ever seen the commercial like for Federal Express where the with uh the think tank,I have never seen a Federal Express commercial.,telephone,contradiction,contradiction,contradiction,117,4,121,0.0
283,P1_zero_shot,llama_3.3_70b,matched,"You will learn later that the person who usually poured out Mrs. Inglethorp's medicine was always extremely careful not to shake the bottle, but to leave the sediment at the bottom of it undisturbed. ",The person was after Mrs. Inglethorp's vast fortune. ,fiction,neutral,neutral,Neutral.,126,3,129,0.0
284,P1_zero_shot,llama_3.3_70b,matched,"It started with The Wild Bunch : We sexualized violence, we made it beautiful.",The outlook on violence was not affected by The Wild Bunch.,slate,contradiction,contradiction,contradiction,98,4,102,0.0
285,P1_zero_shot,llama_3.3_70b,matched," Most menu prices include taxes and a service charge, but it's customary to leave a tip if you were served satisfactorily.",Most customers will tip in addition to the tax on the menus.,travel,entailment,entailment,Entailment,107,4,111,0.0
286,P1_zero_shot,llama_3.3_70b,matched,Friendly staff.,The staff is friendly only when you give them tips.,travel,neutral,contradiction,Contradiction.,81,5,86,0.0
287,P1_zero_shot,llama_3.3_70b,matched,"For an authentic feel of old Portugal, slip into the cool entrance hall of theimpressive Leal Senado ( Loyal Senate building), a fine example of colonial architecture.",Leal Senado is a perfect example of colonial building design.,travel,entailment,entailment,Entailment,115,4,119,0.0
288,P1_zero_shot,llama_3.3_70b,matched,"As for the divisive issue of whether the Mass is a sacrifice for the remission of sins, the statement affirms that Christ's death upon the cross ...",The matter of whether or not the Mass is a sacrifice for the remission of sins is controversial.,slate,entailment,entailment,Entailment,118,4,122,0.0
289,P1_zero_shot,llama_3.3_70b,matched,The H-2A worker must depart the country and is subject to deportation for failing to do so.,The H-2A worker committed a crime.,government,neutral,neutral,Neutral.,98,3,101,0.0
290,P1_zero_shot,llama_3.3_70b,matched,"Nearby is the Monastery of Nea Moni, founded in 1049, and one of the most beautiful Byzantine religious sites in the Aegean.",One of the most beautiful Byzantine sites is the Monastery of Nea Moni.,travel,entailment,entailment,entailment,118,4,122,0.0
291,P1_zero_shot,llama_3.3_70b,matched,The cover story details the disturbing behavior of the Littleton killers before last week's massacre.,The story has details about the killers' actions.,slate,entailment,entailment,entailment,95,4,99,0.0
292,P1_zero_shot,llama_3.3_70b,matched, He found himself thinking in circles of worry and pulled himself back to his problem.,"He got lost in circles of worry, and could not face his problem anymore.",fiction,contradiction,contradiction,Contradiction.,100,5,105,0.0
293,P1_zero_shot,llama_3.3_70b,matched,"In particular, the model provides a useful framework for assessing the long-term implications of alternative budget policies through their effect on national saving.",This model is useful for seeing how certain budget policies affect national saving.,government,entailment,entailment,Entailment,107,4,111,0.0
294,P1_zero_shot,llama_3.3_70b,matched,"If you are keen to learn Israeli folk dancing, the Bicurei Ha'etim Cellar in Heftman Street will teach you.",The Bicurei Ha'etim Cellar exclusively teaches traditional Russian dancing.,travel,contradiction,contradiction,contradiction,112,4,116,0.0
295,P1_zero_shot,llama_3.3_70b,matched,yeah although i do worry that how easy this one was might be a bad lesson uh to the to the younger people um you know than there is the other generation,I do think it will be a good lesson.,telephone,contradiction,contradiction,contradiction,110,4,114,0.0
296,P1_zero_shot,llama_3.3_70b,matched,Standard screens may not perform as well in these patient subgroups that may represent a considerable part of the ED population.,Standard screens will be better than average in these subgroups of patients.,government,contradiction,contradiction,Contradiction.,104,5,109,0.0
297,P1_zero_shot,llama_3.3_70b,matched,"Even if the entire unified surplus were saved, GDP per capita would fall somewhat short of the U.S. historical average of doubling every 35 years.","The entire unified surplus being saved assumed, GDP would fall short of the U.S historical average.",government,entailment,entailment,Entailment,116,4,120,0.0
298,P1_zero_shot,llama_3.3_70b,matched,eligible individuals and the rules that apply if a state does not substantially enforce the statutory requirements.,The rules are followed to the letter.,government,neutral,contradiction,contradiction,93,4,97,0.0
299,P1_zero_shot,llama_3.3_70b,matched,Albino Alligator (Miramax).,Albino alligators are very rare in wild.,slate,neutral,neutral,Neutral.,85,3,88,0.0
300,P1_zero_shot,llama_3.3_70b,matched,ECONOMETRIC MODEL -An equation or a set of related equations used to analyze economic data through mathematical and statistical techniques.,Economic models are not related to data,government,contradiction,contradiction,Contradiction.,100,5,105,0.0
301,P1_zero_shot,llama_3.3_70b,matched,Many users commented on the effectiveness of the new technology in promoting closer relationships among providers.,They were trying to upgrade their systems.,government,neutral,neutral,Neutral.,92,3,95,0.0
302,P1_zero_shot,llama_3.3_70b,matched,Where lies the real Japan?,The real Japan can be found.,travel,neutral,entailment,entailment,80,4,84,0.0
303,P1_zero_shot,llama_3.3_70b,matched,"On Menorca, search for more elusive prehistoric sites, or take the cliff paths of the northwest or south coasts.",There aren't any areas of historic interest on Menorca.,travel,contradiction,contradiction,contradiction,104,4,108,0.0
304,P1_zero_shot,llama_3.3_70b,matched,uh-huh well maybe well i've enjoyed talking to you okay bye-bye,I liked talking to you.,telephone,entailment,entailment,entailment,90,4,94,0.0
305,P1_zero_shot,llama_3.3_70b,matched,"He sat a short distance from them, his eyes on Jon.",He was far away looking at Jon.,fiction,contradiction,contradiction,contradiction,88,4,92,0.0
306,P1_zero_shot,llama_3.3_70b,matched,"As he stepped across the threshold, Tommy brought the picture down with terrific force on his head.",Tommy stepped across a threshold and put a picture down on his head.,fiction,entailment,contradiction,contradiction,100,4,104,0.0
307,P1_zero_shot,llama_3.3_70b,matched,Voluntariness of risks is evaluated.,Risks and their voluntary nature will be evaluated using strict guidelines.,government,neutral,entailment,Entailment,89,4,93,0.0
308,P1_zero_shot,llama_3.3_70b,matched,"In Roman times a temple to Jupiter stood here, followed in the fourth century by the first Christian church, Saint-Etienne.","Saint-Etienne, a Christian church, had a temple to Jupiter during Roman times.",travel,entailment,entailment,entailment,111,4,115,0.0
309,P1_zero_shot,llama_3.3_70b,matched,"Here you'll find many clothing stores for all ages and a large branch of Dunnes Stores, an Irish clothes- and food-shop chain.",Dunnes Stores is a popular place for tourists to shop.,travel,neutral,neutral,Neutral.,107,3,110,0.0
310,P1_zero_shot,llama_3.3_70b,matched,The family. ,The couple.,fiction,neutral,entailment,entailment,74,4,78,0.0
311,P1_zero_shot,llama_3.3_70b,matched,yeah well the uh NC double A tournament's going on right now and uh i haven't watched it this year because Louisville's out of it this year,I haven't watched the NCAA tournament this year.,telephone,entailment,entailment,entailment,108,4,112,0.0
312,P1_zero_shot,llama_3.3_70b,matched,"If there was a bit of Fuller in Leonardo, there was also a bit of Liberace in this theatrical, high-living dandy who favored brocade doublets and bad boys with pretty faces.",Leonardo's character was based on the lifestyle of Liberace.,slate,neutral,entailment,entailment,119,4,123,0.0
313,P1_zero_shot,llama_3.3_70b,matched,He caught his breath.,His breath would not come.,fiction,contradiction,contradiction,contradiction,78,4,82,0.0
314,P1_zero_shot,llama_3.3_70b,matched,She buried his remains to spare her mother the gruesome sight.,The gruesome sight that her mother would have encountered was spared when she buried his remains.,slate,entailment,entailment,Entailment,96,4,100,0.0
315,P1_zero_shot,llama_3.3_70b,matched,that's cool kind of like Pink Floyd or something uh yeah basketball's cool but football kind of after a while,"No, that's not interesting at all; I don't like basketball.",telephone,contradiction,contradiction,contradiction,105,4,109,0.0
316,P1_zero_shot,llama_3.3_70b,matched,"They said that the current system reflects that diversity, with agencies developing new participation processes and information management systems as needed for their individual programs and communities.",They said that the current system reflects that diversity,government,entailment,entailment,Entailment,106,4,110,0.0
317,P1_zero_shot,llama_3.3_70b,matched,Companies that were foreign had to accept Indian financial participation and management.,Foreign companies had to take Indian money in order to operate their businesses.,travel,neutral,entailment,Entailment,94,4,98,0.0
318,P1_zero_shot,llama_3.3_70b,matched," ""The summons was only for Dave Hanson,"" Ser Perth said sternly as the three drew up to him.",The only one that had been invited was Dave Hanson.,fiction,entailment,entailment,Entailment,101,4,105,0.0
319,P1_zero_shot,llama_3.3_70b,matched,"When a GAGAS attestation engagement is the basis for an auditor's subsequent report under the AICPA standards, it would be advantageous to users of the subsequent report for the auditor's report to include the information on compliance with laws and regulations and internal control that is required by GAGAS but not required by AICPA standards.",The report is required by GAGAS but not AICPA.,government,entailment,entailment,entailment,149,4,153,0.0
320,P1_zero_shot,llama_3.3_70b,matched,'You've double-crossed me about four times in one afternoon.,I'm glad you aren't double crossing me anymore. ,fiction,contradiction,entailment,entailment,93,4,97,0.0
321,P1_zero_shot,llama_3.3_70b,matched,"An organization's activities, core processes, and resources must be aligned to support its mission and help it achieve its goals.","An organization is successful if its activities, resources, and goals align.",government,entailment,entailment,Entailment,105,4,109,0.0
322,P1_zero_shot,llama_3.3_70b,matched,' She gets a little obsessive about her sauce.,She is very lazy with her sauce and couldn't care less what goes into it.,slate,contradiction,contradiction,Contradiction.,94,5,99,0.0
323,P1_zero_shot,llama_3.3_70b,matched,This points to a final press-friendly quality of McCain' brilliant flattery.,This leads to a final press-friendly quality of McCain' brilliant flattery.,slate,entailment,entailment,entailment,97,4,101,0.0
324,P1_zero_shot,llama_3.3_70b,matched,"Blessed with preternatural gregariousness, good humor, and a love of attention, he's been tireless about pursuing both celebrity and the cause of popular history ever since.",He worked very hard to be the top-grossing star in the box office.,slate,neutral,entailment,entailment,121,4,125,0.0
325,P1_zero_shot,llama_3.3_70b,matched,"But if banks, airlines, and communications companies accept key recovery, the terrorists will risk potential exposure every time they do business with those institutions.","By accepting key recovery, companies will increase the risks that terrorists will have to deal with.",slate,entailment,entailment,Entailment,113,4,117,0.0
326,P1_zero_shot,llama_3.3_70b,matched,"No, don't answer.",Please respond.,fiction,contradiction,contradiction,Contradiction.,76,5,81,0.0
327,P1_zero_shot,llama_3.3_70b,matched,Over their backs fell the cutting lashes of a whip.,They received many lashes with a whip.,fiction,entailment,entailment,entailment,86,4,90,0.0
328,P1_zero_shot,llama_3.3_70b,matched,"Deborah Pryce said Ohio Legal Services in Columbus will receive a $200,000 federal grant toward an online legal self-help center.","A $200,000 federal grant will be received by Ohio Legal Services, said Deborah Pryce, who could finally say it to the public.",government,neutral,entailment,entailment,122,4,126,0.0
329,P1_zero_shot,llama_3.3_70b,matched,'You've double-crossed me about four times in one afternoon.,I have to fire you because you won't stop crossing me. ,fiction,neutral,entailment,Entailment,95,4,99,0.0
330,P1_zero_shot,llama_3.3_70b,matched,uh the one we thought would be the most timid uh turned out to be the one that stuck with it and was the first to learn,The one we thought would be timid was the first one to learn how to climb without a harness. ,telephone,neutral,entailment,entailment,116,4,120,0.0
331,P1_zero_shot,llama_3.3_70b,matched,that they don't show local,The presumed channel shows local and abroad. ,telephone,contradiction,contradiction,Contradiction.,83,5,88,0.0
332,P1_zero_shot,llama_3.3_70b,matched,John Kasich dropped his presidential bid.,John Kasich dropped out of the presidential race.,slate,entailment,entailment,Entailment,83,4,87,0.0
333,P1_zero_shot,llama_3.3_70b,matched,"It doesn't seem expensive--they use it in Bangladesh, after all.",It's probably pretty cheap considering they have it in Bangladesh.,slate,entailment,entailment,entailment,94,4,98,0.0
334,P1_zero_shot,llama_3.3_70b,matched,"Do you know what this is?"" With a dramatic gesture she flung back the left side of her coat and exposed a small enamelled badge.",The coat that she wore was long enough to cover her knees.,fiction,neutral,neutral,Neutral.,109,3,112,0.0
335,P1_zero_shot,llama_3.3_70b,matched,pretty good newspaper uh-huh,I think this is a decent newspaper.,telephone,entailment,entailment,Entailment,82,4,86,0.0
336,P1_zero_shot,llama_3.3_70b,matched,"San'doro didn't make it sound hypothetical, thought Jon.","San'doro's words were hollow, and Jon knew the truth of that immediately.",fiction,neutral,entailment,entailment,97,4,101,0.0
337,P1_zero_shot,llama_3.3_70b,matched,"Together they had a force of 130 attorneys and the responsibility to serve the civil legal needs of about 550,000 poor and vulnerable people throughout the state.","Altogether there were 130 lawyers striving to serve 550,000 vulnerable and less fortunate individuals in the state.",government,entailment,entailment,Entailment,122,4,126,0.0
338,P1_zero_shot,llama_3.3_70b,matched,Where would he be today without American commercial know-how?,American know-how is the reason he got to where he is.,slate,entailment,entailment,Entailment,91,4,95,0.0
339,P1_zero_shot,llama_3.3_70b,matched,One opportunist who stayed was Octavius Decatur Gass.,Octavius Decatur Gass refers to four people. ,travel,contradiction,contradiction,contradiction,94,4,98,0.0
340,P1_zero_shot,llama_3.3_70b,matched,Eve's Apple turns out to be a sturdier book than it seems.,Eve's Apple is an overrated book.,slate,contradiction,contradiction,contradiction,92,4,96,0.0
341,P1_zero_shot,llama_3.3_70b,matched,The company later told us that it had discontinued the program because of its adverse effect on employee morale.,The company later told us that it had enhanced the program due to high morale.,government,contradiction,contradiction,Contradiction.,103,5,108,0.0
342,P1_zero_shot,llama_3.3_70b,matched,The agency also receives a percentage of money from the Interest On Lawyers' Trust Accounts.,They do not receive any funding from the account.,government,contradiction,contradiction,contradiction,94,4,98,0.0
343,P1_zero_shot,llama_3.3_70b,matched,Leather Wares,The wares are made of cotton and coarse fabric.,travel,contradiction,contradiction,Contradiction.,82,5,87,0.0
344,P1_zero_shot,llama_3.3_70b,matched,and when they get out they should have uh i don't know you know some reasonable amount of money,We should give them money for when they get out.,telephone,neutral,entailment,entailment,99,4,103,0.0
345,P1_zero_shot,llama_3.3_70b,matched,All were prominent nationally known organizations.,The only identified organizations were well-known.,government,entailment,entailment,entailment,82,4,86,0.0
346,P1_zero_shot,llama_3.3_70b,matched,"A lack of sleep can always be remedied later, a Madrile??o might tell you, as he tops off a late night with early-morning chocolate con curros (a fried-dough and chocolate snack ideal for absorbing alcohol) on the way home for a shower and then continues on to work.",The citizens of Madrid are eager to party creating a city that is also active at night.,travel,neutral,entailment,entailment,148,4,152,0.0
347,P1_zero_shot,llama_3.3_70b,matched,This doesn't look good.,This looks really bad.,slate,entailment,entailment,Entailment.,78,5,83,0.0
348,P1_zero_shot,llama_3.3_70b,matched,that's neat just supervised more or less than anything and security i guess for them,There was no supervision.,telephone,contradiction,contradiction,contradiction,89,4,93,0.0
349,P1_zero_shot,llama_3.3_70b,matched,"Here you'll find many clothing stores for all ages and a large branch of Dunnes Stores, an Irish clothes- and food-shop chain.",The clothing stores here only cater to adults.,travel,contradiction,contradiction,contradiction,104,4,108,0.0
350,P1_zero_shot,llama_3.3_70b,matched,'Can I get a drink?',Can you make me an espresso?,fiction,neutral,entailment,entailment,82,4,86,0.0
351,P1_zero_shot,llama_3.3_70b,matched,well i i'm doing computer science computer engineering,I am currently majoring in Biology at school.,telephone,contradiction,contradiction,contradiction,87,4,91,0.0
352,P1_zero_shot,llama_3.3_70b,matched,Views from  Implementation Research in Education.,Views on using research in education ,government,entailment,entailment,entailment,82,4,86,0.0
353,P1_zero_shot,llama_3.3_70b,matched,isn't it i can remember i've only been here eight years but i can remember coming to work from i used to live in Wylie and i could see downtown Dallas,Downtown Dallas was a short drive from where I lived in Wylie.,telephone,entailment,entailment,entailment,116,4,120,0.0
354,P1_zero_shot,llama_3.3_70b,matched,just look what we did to Iraq,Remember what happened in Iraq?,telephone,entailment,entailment,entailment,81,4,85,0.0
355,P1_zero_shot,llama_3.3_70b,matched,"We shouldn't have been here as soon as this even, if it hadn't been for the fact that there was a smart doctor on the spot, who gave us the tip through the Coroner. ",The doctor and the Coroner decided not to give us the tip.,fiction,contradiction,contradiction,contradiction,122,4,126,0.0
356,P1_zero_shot,llama_3.3_70b,matched,"Guangzhou, with a population of more than 5 million, straddles the Pearl River China's fifth longest which links the city to the South China Sea.",Pearl River is the fifth longest river in China.,travel,entailment,entailment,Entailment,110,4,114,0.0
357,P1_zero_shot,llama_3.3_70b,matched,The Congress also told LSC that it could not continue to fund its grantees presumptively and that it must begin to distribute its funds on a competitive basis.,Congress told LSC to give grantees funds presumptively and not do distribute funds on a competitive basis. ,government,contradiction,contradiction,Contradiction.,125,5,130,0.0
358,P1_zero_shot,llama_3.3_70b,matched,Gary Oldman turns himself into some sort of gigantic hominid-bat creature and flaps about in Dracula . The Vampire Master in John Carpenter's Vampires can fly down the road fast enough to catch a speeding car and can stick to the ceiling of a motel room.,Oldman was just a man in the production.,slate,contradiction,contradiction,contradiction,134,4,138,0.0
359,P1_zero_shot,llama_3.3_70b,matched,"Fruit, vegetables, electronics, and a little bit of everything else is on sale here.",Myriad things are available for purchase here.,travel,entailment,entailment,Entailment,94,4,98,0.0
360,P1_zero_shot,llama_3.3_70b,matched,"Participants suggested the need for a new reporting model for auditing, a renewed focus on the quality of auditing, and building more effective working relationships with the audit committee.",Participants wanted a new auditing model and a focus on quality.,government,entailment,entailment,Entailment.,111,5,116,0.0
361,P1_zero_shot,llama_3.3_70b,matched,Then he sobered.,He was drunk.,fiction,contradiction,contradiction,contradiction,76,4,80,0.0
362,P1_zero_shot,llama_3.3_70b,matched,They drive it around the country in a dilapidated ice-cream truck trying to keep it cool.,They drove around a brand new ice cream truck to make sure they could keep it cold.,slate,contradiction,contradiction,contradiction,106,4,110,0.0
363,P1_zero_shot,llama_3.3_70b,matched,"Very often the emperor was only a minor, so that the Fujiwara patriarch acted as regent.",Sometimes the emperor was less than 18 years of age. ,travel,entailment,entailment,Entailment,101,4,105,0.0
364,P1_zero_shot,llama_3.3_70b,matched,well the first thing for me is i wonder i see a couple of different ways of talking about what privacy is um if privacy is something that disturbs your private state i mean an invasion of privacy is something that disturbs your private state that's one thing and if privacy is something that comes into your private state and extracts information from it in other words finds something out about you that's another and the first kind of invasion of the first type of privacy seems invaded to me in very much everyday in this country but in the second type at least overtly uh where someone comes in and uh finds out information about you that should be private uh does not seem uh um obviously everyday,"Privacy is very simple, I can explain it to you in a few words, without long and hard to understand sentences.",telephone,contradiction,contradiction,Contradiction.,226,5,231,0.0
365,P1_zero_shot,llama_3.3_70b,matched,I take it Americans have a higher opinion of morality than you have even.,I feel that Americans value morality more than you do.,fiction,entailment,entailment,Entailment,93,4,97,0.0
366,P1_zero_shot,llama_3.3_70b,matched,Supreme Court agreed Monday to hear a Washington case challenging the widespread practice of pooling client money held by lawyers and using the interest to pay for legal services for the poor.,The Supreme Court refused to hear a case about pooling client money.,government,contradiction,contradiction,contradiction,113,4,117,0.0
367,P1_zero_shot,llama_3.3_70b,matched,yeah i know because uh all i know is that when i came here in eighty seven they still had uh it was the last year to to put all your punch cards in,You don't have to use punch cards anymore.,telephone,neutral,entailment,entailment,112,4,116,0.0
368,P1_zero_shot,llama_3.3_70b,matched,"5 percent for educational lay programs relating to law and justice, and other public service programs such as the High School Mock Trial Competition and numerous publications.",Educational lay programs deal with law and justice.,government,entailment,entailment,Entailment,106,4,110,0.0
369,P1_zero_shot,llama_3.3_70b,matched,yeah it's a U S territory and it's just we own it or,"I'm not sure if it's a U.S. territory, or if we own it.",telephone,contradiction,contradiction,contradiction,102,4,106,0.0
370,P1_zero_shot,llama_3.3_70b,matched,There is simply no historical precedent for a large empire calling it quits because it could not compete economically or technologically.,Empires are too large to fail and cannot quit just because they are struggling financially.,slate,neutral,entailment,Entailment,107,4,111,0.0
371,P1_zero_shot,llama_3.3_70b,matched,Any subsequent alterations to the data can be readily detected.,Changes to the data can't be detected.,government,contradiction,contradiction,contradiction,87,4,91,0.0
372,P1_zero_shot,llama_3.3_70b,matched,The party's broad aims were to support capitalist policies and to continue close ties with Britain and the rest of the Commonwealth.,Maintaining ties with Britain was one of the goals of the party.,travel,entailment,entailment,Entailment,105,4,109,0.0
373,P1_zero_shot,llama_3.3_70b,matched,There were beads of perspiration on his brow.,The building sweat on his brow reflected the sunlight brightly.,fiction,neutral,entailment,entailment,88,4,92,0.0
374,P1_zero_shot,llama_3.3_70b,matched,"MC2000-2, was initially considered and recommended by the Commission under the market test rules.",MC2000-2 was recommended by the Finance Commission.,government,neutral,entailment,Entailment,99,4,103,0.0
375,P1_zero_shot,llama_3.3_70b,matched,"In my Crossfire days, I was patronized even by Sam Donaldson.",I was never on Crossfire.,slate,contradiction,contradiction,contradiction,90,4,94,0.0
376,P1_zero_shot,llama_3.3_70b,matched,Miller claimed the First Amendment (right to freedom of speech and association) rather than taking the Fifth (right against self-incrimination).,The man did not plead the Fifth.,slate,entailment,entailment,Entailment,102,4,106,0.0
377,P1_zero_shot,llama_3.3_70b,matched,But it just might be because he's afraid he'll lose his No.,He's definitely not afraid of losing his No.,slate,contradiction,contradiction,contradiction,92,4,96,0.0
378,P1_zero_shot,llama_3.3_70b,matched,because the cold weather was just simply trapped along the ground and couldn't get away,The weather stayed for much too long.,telephone,neutral,entailment,entailment,92,4,96,0.0
379,P1_zero_shot,llama_3.3_70b,matched,"(As the old saying goes, If you can't figure out who the fool is at the poker table, it's probably you. ","If you can't figure out who the fool playing is, it's probably you.",travel,entailment,entailment,Entailment,112,4,116,0.0
380,P1_zero_shot,llama_3.3_70b,matched,"We're no nearer to finding Tuppence, and NEXT SUNDAY IS THE 29TH!""",The 29th will be next Sunday.,fiction,entailment,entailment,entailment,97,4,101,0.0
381,P1_zero_shot,llama_3.3_70b,matched,"'Don't worry,' he whispered.",He was very calm and said not to worry.,fiction,entailment,entailment,Entailment,85,4,89,0.0
382,P1_zero_shot,llama_3.3_70b,matched,finding the latest thing out from my friends is usually the most uh time effective,It works best to find things out from my friends because then I don't pay for the paper.,telephone,neutral,neutral,Neutral.,103,3,106,0.0
383,P1_zero_shot,llama_3.3_70b,matched,Whether a government postal service can engage in these kinds of negotiations deserves serious study.,There is serious study needed to check.,government,entailment,entailment,entailment,91,4,95,0.0
384,P1_zero_shot,llama_3.3_70b,matched,Funchal's central area boasts the best variety of shops and local products on the island.,Funchal has great shops because it is a giant ski resort.,travel,neutral,contradiction,contradiction,100,4,104,0.0
385,P1_zero_shot,llama_3.3_70b,matched,Sometimes more than one denomination shares one church.,One church always has one denomination.,travel,contradiction,contradiction,contradiction,83,4,87,0.0
386,P1_zero_shot,llama_3.3_70b,matched,"Unless the political culture changes drastically, there will always be one or more independent prosecutors investigating the administration of the day and/or past administrations, anyway.",No one questions the political system enough to make decent or noticeable changes.,slate,neutral,neutral,Neutral.,110,3,113,0.0
387,P1_zero_shot,llama_3.3_70b,matched,OMB has approved the information collection contained on the Form ADV and has,The information collection was approved by the OMB.,government,entailment,entailment,Entailment,92,4,96,0.0
388,P1_zero_shot,llama_3.3_70b,matched,Load time is divided into elemental and coverage related load time.,Load time is comprised of three parts.,government,contradiction,contradiction,Contradiction.,87,5,92,0.0
389,P1_zero_shot,llama_3.3_70b,matched,"Hindus then went on the rampage through Sikh communities, resulting in a round of communal violence.",The Hindus peacefully protested against the Sikhs.,travel,contradiction,contradiction,Contradiction.,94,5,99,0.0
390,P1_zero_shot,llama_3.3_70b,matched,so i'll probably say you know it's like well we've been talking for five six minutes so okay,We started talking 5 or 6 minutes ago.,telephone,entailment,entailment,entailment,100,4,104,0.0
391,P1_zero_shot,llama_3.3_70b,matched,Small towns like Louisian lay scattered all over the Oil Fields; the main train line branched between them.,There were a lot of small towns in the oil fields.,fiction,entailment,entailment,Entailment,101,4,105,0.0
392,P1_zero_shot,llama_3.3_70b,matched,"Even after we hire good people, we need to take steps to retain them.",People often stay on a job for different reasons than the ones they had for accepting the position.,government,neutral,neutral,Neutral.,102,3,105,0.0
393,P1_zero_shot,llama_3.3_70b,matched,"To help identify solutions to this problem, Senators Fred Thompson and John Glenn, Chairman and Ranking Minority Member, respectively, of the Senate Committee on Governmental Affairs, requested that we study organizations with superior security programs to identify management practices that could benefit federal agencies.",There are no problems in the security of federal agencies. ,government,contradiction,contradiction,contradiction,130,4,134,0.0
394,P1_zero_shot,llama_3.3_70b,matched,"We need to be sure of our going."" But Tuppence, for once, seemed tongue-tied.",Tuppence wouldn't stop talking.,fiction,contradiction,contradiction,contradiction,97,4,101,0.0
